Regions,California,,
Brands,,,
Segments,"Auto Intenders > Hyundai,Auto Intenders > Infiniti,Auto Intenders > Kia,Auto Intenders > Honda,Auto Intenders > Mazda,Auto Intenders > Nissan,Auto Intenders > Subaru,Auto Intenders > Toyota,Auto Intenders > Acura",,
,,,
Type,Name,Index,Business Category
Audience Profile,Casual Dining,1050,Lifestyle: Food and Beverage
Audience Profile,Casual Dining > Sandwiches,1013,Lifestyle: Food and Beverage
Audience Profile,"""Coffee, Tea, Juice Shops""",958,Lifestyle: Food and Beverage
Audience Profile,Steakhouses,944,Lifestyle: Food and Beverage
Audience Profile,Bakeries Desserts and Ice Cream > Bakery,943,Lifestyle: Food and Beverage
Audience Profile,Bakeries Desserts and Ice Cream > Dessert Shops,914,Lifestyle: Food and Beverage
Audience Profile,QSR,904,Lifestyle: Food and Beverage
Audience Profile,Italian Restaurants,887,Lifestyle: Food and Beverage
Audience Profile,Pizza,826,Lifestyle: Food and Beverage
Audience Profile,Asian Restaurants,804,Lifestyle: Food and Beverage
Audience Profile,American Style Restaurants,772,Lifestyle: Food and Beverage
Audience Profile,Mexican Restaurants,715,Lifestyle: Food and Beverage
Audience Profile,QSR > Boston Market,1332,Restaurants
Audience Profile,Coffee Shops > Peet's,1332,Restaurants
Audience Profile,Casual Dining > Sandwiches > Mikes Subs,1330,Restaurants
Audience Profile,QSR > Quizno's,1290,Restaurants
Audience Profile,QSR > KFC,1255,Restaurants
Audience Profile,QSR > Wendy's,1255,Restaurants
Audience Profile,QSR > Subway,1251,Restaurants
Audience Profile,Bakeries Desserts and Ice Cream > Cold Stone Creamery,1241,Restaurants
Audience Profile,QSR > In-N-Out Burger,1237,Restaurants
Audience Profile,Pizza > Little Ceasars,1226,Restaurants
Audience Profile,QSR > Panera Bread,1222,Restaurants
Audience Profile,QSR > Long John Silver's,1221,Restaurants
Audience Profile,QSR > Chick-fil-A,1213,Restaurants
Audience Profile,Bakeries Desserts and Ice Cream > Baskin Robbins,1207,Restaurants
Audience Profile,QSR > Chipotle,1205,Restaurants
Audience Profile,Casual Dining > PF Chang's,1205,Restaurants
Audience Profile,Family > Chuck E Cheese,1193,Restaurants
